DateTime,abp[mmHg],icp[mmHg]
33882.6631911473,140.4,56.62
33882.6631913787,139.9,58.18
33882.6631916102,124.5,59.75
33882.6631918417,108.3,61.68
33882.6631920732,101.3,64.34
33882.6631923046,106.3,66.75
33882.6631925361,117.0,69.53
33882.6631927676,126.9,71.58
33882.6631929991,130.3,73.27
33882.6631932306,126.6,74.60
33882.663193462,119.4,75.08
33882.6631936935,110.9,74.72
33882.663193925,102.5,73.39
33882.6631941565,94.75,72.18
33882.663194388,91.61,71.10
33882.6631946194,93.06,70.25
33882.6631948509,97.41,69.41
33882.6631950824,100.3,68.80
33882.6631953139,100.5,67.84
33882.6631955453,98.61,67.24
33882.6631957768,96.20,66.63
33882.6631960083,92.57,65.79
33882.6631962398,89.91,64.82
33882.6631964713,88.22,63.37
33882.6631967027,87.98,62.41
33882.6631969342,86.77,61.68
33882.6631971657,86.53,60.60
33882.6631973972,85.56,59.75
33882.6631976287,84.84,59.15
33882.6631978601,83.63,58.18
33882.6631980916,82.66,57.82
33882.6631983231,81.70,57.22
33882.6631985546,80.97,56.37
33882.6631987861,80.25,55.89
33882.6631990175,79.52,55.17
33882.663199249,78.56,54.32
33882.6631994805,77.83,53.84
33882.663199712,76.87,53.24
33882.6631999435,75.90,52.51
33882.6632001749,75.17,51.91
33882.6632004064,75.17,51.31
33882.6632006379,74.21,50.94
33882.6632008694,73.97,50.34
33882.6632011008,73.00,49.62
33882.6632013323,72.76,48.89
33882.6632015638,72.03,48.29
33882.6632017953,70.82,47.93
33882.6632020268,70.10,46.96
33882.6632022582,69.13,46.48
33882.6632024897,68.17,46.00
33882.6632027212,66.96,45.39
33882.6632029527,67.68,46.24
33882.6632031842,75.42,48.53
33882.6632034156,96.68,51.67
33882.6632036471,123.5,54.68
33882.6632038786,141.6,57.34
33882.6632041101,140.9,58.79
33882.6632043416,124.5,60.60
33882.663204573,108.5,62.41
33882.6632048045,102.2,65.06
33882.663205036,107.3,67.60
33882.6632052675,118.7,69.89
33882.6632054989,128.1,71.94
33882.6632057304,130.8,73.87
33882.6632059619,127.6,75.08
33882.6632061934,119.6,75.44
33882.6632064249,111.4,75.44
33882.6632066563,102.2,73.87
33882.6632068878,94.75,72.55
33882.6632071193,92.09,71.22
33882.6632073508,93.30,70.25
33882.6632075823,97.65,69.53
33882.6632078137,100.8,68.68
33882.6632080452,101.3,68.08
33882.6632082767,99.10,67.48
33882.6632085082,95.96,66.51
33882.6632087397,92.81,65.55
33882.6632089711,90.16,64.58
33882.6632092026,89.19,63.62
33882.6632094341,88.22,62.53
33882.6632096656,87.26,61.68
33882.6632098971,86.53,60.60
33882.6632101285,86.29,59.99
33882.66321036,85.08,59.03
33882.6632105915,84.36,58.43
33882.663210823,83.15,57.70
33882.6632110544,82.18,57.10
33882.6632112859,81.46,56.25
33882.6632115174,80.25,55.53
33882.6632117489,79.28,55.17
33882.6632119804,78.32,54.20
33882.6632122118,77.35,53.60
33882.6632124433,76.38,52.87
33882.6632126748,76.14,52.39
33882.6632129063,75.42,51.67
33882.6632131378,74.45,51.06
33882.6632133692,74.45,50.58
33882.6632136007,74.21,50.10
33882.6632138322,73.48,49.50
33882.6632140637,72.52,48.65
33882.6632142951,71.31,48.17
33882.6632145266,69.86,47.20
33882.6632147581,68.65,46.60
33882.6632149896,68.41,46.24
33882.6632152211,69.13,47.08
33882.6632154525,77.35,49.50
33882.663215684,97.16,52.51
33882.6632159155,122.8,55.53
33882.663216147,140.2,58.06
33882.6632163785,138.7,59.87
33882.6632166099,123.3,61.80
33882.6632168414,108.5,63.86
33882.6632170729,103.4,66.15
33882.6632173044,108.5,68.56
33882.6632175359,119.4,70.74
33882.6632177673,126.9,72.55
33882.6632179988,129.3,74.11
33882.6632182303,125.0,75.08
33882.6632184618,116.5,75.20
33882.6632186933,107.6,74.36
33882.6632189247,97.89,73.27
33882.6632191562,91.85,71.70
33882.6632193877,91.36,70.61
33882.6632196192,95.23,69.65
33882.6632198506,99.10,68.68
33882.6632200821,101.5,67.84
33882.6632203136,99.34,67.24
33882.6632205451,96.68,66.75
33882.6632207766,93.78,65.79
33882.663221008,91.36,64.82
33882.6632212395,90.40,63.86
33882.663221471,89.19,62.65
33882.6632217025,88.22,61.80
33882.663221934,87.01,60.72
33882.6632221654,86.05,60.24
33882.6632223969,84.84,59.27
33882.6632226284,84.36,58.67
33882.6632228599,83.39,58.18
33882.6632230914,82.42,57.22
33882.6632233228,81.70,56.74
33882.6632235543,81.21,56.13
33882.6632237858,79.77,55.65
33882.6632240173,78.80,54.68
33882.6632242487,78.56,54.32
33882.6632244802,77.35,53.24
33882.6632247117,76.38,52.63
33882.6632249432,75.42,51.79
33882.6632251747,75.17,51.06
33882.6632254061,74.45,50.70
33882.6632256376,73.48,50.22
33882.6632258691,73.48,49.50
33882.6632261006,72.52,48.89
33882.6632263321,72.27,48.29
33882.6632265635,71.31,47.69
33882.663226795,70.34,47.08
33882.6632270265,69.37,46.36
33882.663227258,68.17,45.75
33882.6632274895,67.44,45.27
33882.6632277209,66.96,45.27
33882.6632279524,68.89,46.24
33882.6632281839,78.56,48.41
33882.6632284154,100.1,51.43
33882.6632286469,125.4,54.56
33882.6632288783,140.7,56.98
33882.6632291098,137.5,58.79
33882.6632293413,120.8,60.72
33882.6632295728,106.8,62.77
33882.6632298042,102.7,65.43
33882.6632300357,109.2,67.84
33882.6632302672,119.9,69.89
33882.6632304987,127.4,71.46
33882.6632307302,128.8,73.63
33882.6632309616,124.0,74.48
33882.6632311931,115.8,74.60
33882.6632314246,106.3,73.87
33882.6632316561,96.92,72.67
33882.6632318876,91.61,71.10
33882.663232119,91.61,70.25
33882.6632323505,95.47,69.05
33882.663232582,98.86,68.08
33882.6632328135,101.0,67.60
33882.663233045,99.10,66.99
33882.6632332764,96.20,66.03
33882.6632335079,93.06,65.18
33882.6632337394,90.88,64.58
33882.6632339709,89.19,63.37
33882.6632342023,87.98,62.41
33882.6632344338,86.77,61.44
33882.6632346653,85.81,60.36
33882.6632348968,85.08,59.75
33882.6632351283,84.11,58.91
33882.6632353597,84.11,58.18
33882.6632355912,82.91,57.46
33882.6632358227,82.18,56.98
33882.6632360542,80.97,56.37
33882.6632362857,80.01,55.77
33882.6632365171,79.04,54.93
33882.6632367486,78.07,54.32
33882.6632369801,77.11,53.72
33882.6632372116,76.38,52.87
33882.663237443,76.14,52.15
33882.6632376745,74.93,51.43
33882.663237906,74.21,50.94
33882.6632381375,73.97,50.34
33882.663238369,73.00,49.86
33882.6632386004,73.00,49.01
33882.6632388319,72.03,48.65
33882.6632390634,72.03,48.05
33882.6632392949,70.82,47.69
33882.6632395264,70.82,46.96
33882.6632397578,70.10,46.60
33882.6632399893,69.13,46.00
33882.6632402208,68.65,45.51
33882.6632404523,66.96,44.91
33882.6632406838,66.23,44.43
33882.6632409152,65.75,44.43
33882.6632411467,67.44,45.63
33882.6632413782,77.59,48.05
33882.6632416097,100.1,50.82
33882.6632418412,125.0,53.84
33882.6632420726,140.2,56.01
33882.6632423041,136.6,58.06
33882.6632425356,119.9,59.99
33882.6632427671,105.4,62.17
33882.6632429985,101.8,64.70
33882.66324323,108.0,67.24
33882.6632434615,119.2,69.29
33882.663243693,127.4,71.34
33882.6632439245,128.6,72.91
33882.6632441559,123.7,73.99
33882.6632443874,116.0,74.36
33882.6632446189,106.3,73.63
33882.6632448504,97.89,72.67
33882.6632450819,92.33,71.34
33882.6632453133,92.09,70.49
33882.6632455448,95.71,69.53
33882.6632457763,99.82,68.93
33882.6632460078,101.8,68.08
33882.6632462393,100.3,67.96
33882.6632464707,97.65,67.36
33882.6632467022,94.02,66.39
33882.6632469337,92.09,65.67
33882.6632471652,89.91,64.58
33882.6632473967,88.95,63.37
33882.6632476281,87.98,62.41
33882.6632478596,87.74,61.20
33882.6632480911,86.53,60.36
33882.6632483226,85.81,59.87
33882.663248554,84.11,59.03
33882.6632487855,83.87,58.43
33882.663249017,82.91,57.94
33882.6632492485,81.94,57.34
33882.66324948,81.94,56.86
33882.6632497114,80.73,56.13
33882.6632499429,79.77,55.65
33882.6632501744,78.80,54.93
33882.6632504059,77.83,53.96
33882.6632506374,76.87,53.36
33882.6632508688,75.90,52.51
33882.6632511003,76.14,52.03
33882.6632513318,74.69,51.18
33882.6632515633,73.97,50.70
33882.6632517948,73.97,50.10
33882.6632520262,72.76,49.62
33882.6632522577,72.03,48.89
33882.6632524892,72.03,48.53
33882.6632527207,72.03,48.41
33882.6632529521,70.82,47.93
33882.6632531836,69.86,47.08
33882.6632534151,68.65,46.36
33882.6632536466,67.92,45.87
33882.6632538781,66.72,45.27
33882.6632541095,67.20,46.12
33882.663254341,74.45,48.53
33882.6632545725,94.51,51.55
33882.663254804,121.8,54.68
33882.6632550355,141.6,56.74
33882.6632552669,141.9,58.79
33882.6632554984,125.9,60.36
33882.6632557299,108.8,62.41
33882.6632559614,102.0,65.18
33882.6632561928,106.8,67.60
33882.6632564243,118.4,70.25
33882.6632566558,128.8,72.18
33882.6632568873,132.4,74.24
33882.6632571188,129.8,75.32
33882.6632573503,122.3,76.41
33882.6632575817,113.6,76.41
33882.6632578132,104.9,74.96
33882.6632580447,96.68,73.63
33882.6632582762,92.81,72.30
33882.6632585076,93.30,71.22
33882.6632587391,97.41,70.13
33882.6632589706,100.8,69.29
33882.6632592021,102.2,68.93
33882.6632594336,100.8,68.20
33882.663259665,97.41,67.36
33882.6632598965,93.78,66.51
33882.663260128,90.88,65.43
33882.6632603595,88.46,64.22
33882.663260591,87.98,63.13
33882.6632608224,86.29,62.05
33882.6632610539,86.53,61.08
33882.6632612854,86.05,60.36
33882.6632615169,85.56,59.27
33882.6632617483,84.36,58.79
33882.6632619798,82.91,58.18
33882.6632622113,82.18,57.34
33882.6632624428,80.73,56.74
33882.6632626743,80.73,55.89
33882.6632629057,80.01,55.17
33882.6632631372,78.56,54.32
33882.6632633687,77.59,53.96
33882.6632636002,76.62,53.24
33882.6632638317,75.90,52.87
33882.6632640631,74.69,51.91
33882.6632642946,74.45,51.06
33882.6632645261,74.45,50.58
33882.6632647576,73.97,50.22
33882.6632649891,73.97,49.86
33882.6632652205,72.76,49.37
33882.663265452,72.03,48.53
33882.6632656835,70.34,47.81
33882.663265915,68.89,46.84
33882.6632661465,68.41,46.24
33882.6632663779,68.41,46.72
33882.6632666094,72.03,48.29
33882.6632668409,86.77,51.18
33882.6632670724,110.9,53.96
33882.6632673038,134.4,56.98
33882.6632675353,141.6,58.91
33882.6632677668,131.2,60.84
33882.6632679983,114.6,62.53
33882.6632682298,104.7,65.06
33882.6632684612,105.9,67.96
33882.6632686927,115.8,70.37
33882.6632689242,125.7,72.67
33882.6632691557,130.3,74.11
33882.6632693872,128.8,75.08
33882.6632696186,122.3,76.29
33882.6632698501,113.1,75.92
33882.6632700816,104.2,74.72
33882.6632703131,94.51,73.15
33882.6632705446,90.88,71.70
33882.663270776,92.57,70.86
33882.6632710075,97.16,69.53
33882.663271239,100.3,68.80
33882.6632714705,101.3,67.96
33882.6632717019,98.61,67.24
33882.6632719334,95.71,66.75
33882.6632721649,92.57,65.91
33882.6632723964,90.64,64.94
33882.6632726279,89.43,63.98
33882.6632728593,88.71,62.77
33882.6632730908,87.74,61.80
33882.6632733223,86.29,60.84
33882.6632735538,85.32,60.12
33882.6632737853,84.60,59.15
33882.6632740167,83.63,58.55
33882.6632742482,82.91,57.82
33882.6632744797,82.42,57.22
33882.6632747112,81.21,56.86
33882.6632749426,80.49,55.89
33882.6632751741,79.52,54.93
33882.6632754056,78.32,54.20
33882.6632756371,77.35,53.84
33882.6632758686,76.62,53.12
33882.6632761001,75.66,52.27
33882.6632763315,75.90,51.91
33882.663276563,74.45,51.18
33882.6632767945,74.45,50.70
33882.663277026,73.48,50.10
33882.6632772574,73.48,49.74
33882.6632774889,72.52,48.89
33882.6632777204,71.55,48.17
33882.6632779519,69.86,47.56
33882.6632781834,68.65,46.72
33882.6632784148,67.92,46.24
33882.6632786463,68.17,46.12
33882.6632788778,71.79,48.05
33882.6632791093,84.84,50.46
33882.6632793408,108.8,53.60
33882.6632795722,132.7,56.37
33882.6632798037,141.4,58.67
33882.6632800352,132.0,60.72
33882.6632802667,115.5,62.65
33882.6632804981,105.1,64.94
33882.6632807296,105.4,67.60
33882.6632809611,114.6,70.01
33882.6632811926,124.7,72.06
33882.6632814241,130.0,73.87
33882.6632816555,128.6,75.20
33882.663281887,122.1,76.17
33882.6632821185,113.1,75.80
33882.66328235,103.0,74.36
33882.6632825815,94.26,72.91
33882.6632828129,90.40,71.82
33882.6632830444,92.33,70.61
33882.6632832759,97.41,69.65
33882.6632835074,100.8,68.80
33882.6632837389,101.0,67.96
33882.6632839703,98.37,67.11
33882.6632842018,94.75,66.75
33882.6632844333,92.33,65.79
33882.6632846648,90.40,64.82
33882.6632848962,89.43,63.74
33882.6632851277,88.46,62.53
33882.6632853592,87.74,61.68
33882.6632855907,86.29,60.72
33882.6632858222,85.56,59.99
33882.6632860536,84.36,59.03
33882.6632862851,83.63,58.67
33882.6632865166,83.63,57.82
33882.6632867481,82.42,57.22
33882.6632869796,81.70,56.62
33882.663287211,80.49,55.77
33882.6632874425,79.04,55.17
33882.663287674,78.07,54.32
33882.6632879055,77.35,53.72
33882.663288137,76.38,53.12
33882.6632883684,75.66,52.39
33882.6632885999,75.66,51.79
33882.6632888314,74.45,51.06
33882.6632890629,73.72,50.46
33882.6632892944,73.48,49.98
33882.6632895258,72.52,49.37
33882.6632897573,72.52,48.65
33882.6632899888,71.79,48.29
33882.6632902203,70.82,47.81
33882.6632904517,70.10,46.84
33882.6632906832,68.65,46.24
33882.6632909147,67.68,45.63
33882.6632911462,66.47,45.15
33882.6632913777,66.47,45.03
33882.6632916091,69.37,46.48
33882.6632918406,81.70,48.89
33882.6632920721,104.2,52.03
33882.6632923036,129.8,55.05
33882.6632925351,142.1,57.34
33882.6632927665,134.9,59.27
33882.663292998,117.9,61.32
33882.6632932295,105.6,63.86
33882.663293461,103.9,66.39
33882.6632936925,112.6,69.05
33882.6632939239,123.7,71.10
33882.6632941554,130.5,72.91
33882.6632943869,130.0,74.84
33882.6632946184,124.0,75.44
33882.6632948499,115.5,75.56
33882.6632950813,105.4,74.48
33882.6632953128,96.68,73.15
33882.6632955443,91.85,71.94
33882.6632957758,92.57,71.10
33882.6632960072,96.68,70.01
33882.6632962387,100.8,69.05
33882.6632964702,101.8,68.32
33882.6632967017,99.58,67.60
33882.6632969332,96.68,66.87
33882.6632971646,93.78,66.03
33882.6632973961,91.85,65.43
33882.6632976276,90.40,64.10
33882.6632978591,89.19,63.49
33882.6632980906,88.22,62.41
33882.663298322,87.01,61.44
33882.6632985535,85.81,60.48
33882.663298785,85.56,59.87
33882.6632990165,84.84,59.27
33882.6632992479,83.87,58.55
33882.6632994794,83.39,57.94
33882.6632997109,82.42,57.46
33882.6632999424,81.46,56.98
33882.6633001739,80.25,56.13
33882.6633004053,79.77,55.41
33882.6633006368,78.80,54.93
33882.6633008683,78.07,54.08
33882.6633010998,77.11,53.60
33882.6633013313,76.38,53.00
33882.6633015627,76.14,52.15
33882.6633017942,75.17,51.55
33882.6633020257,75.17,50.94
33882.6633022572,74.21,50.46
33882.6633024887,73.72,49.98
33882.6633027201,73.24,49.62
33882.6633029516,73.24,49.13
33882.6633031831,72.27,49.01
33882.6633034146,72.27,48.53
33882.663303646,71.31,47.69
33882.6633038775,70.10,46.96
33882.663304109,69.13,46.48
33882.6633043405,68.17,46.36
33882.663304572,68.17,46.00
33882.6633048034,69.13,47.32
33882.6633050349,77.83,49.62
33882.6633052664,99.10,52.39
33882.6633054979,126.2,55.41
33882.6633057294,143.6,57.94
33882.6633059608,140.4,59.63
33882.6633061923,124.0,61.44
33882.6633064238,108.5,63.62
33882.6633066553,103.2,66.27
33882.6633068868,109.2,68.93
33882.6633071182,120.1,71.34
33882.6633073497,129.5,73.15
33882.6633075812,132.0,74.96
33882.6633078127,129.1,76.17
33882.6633080442,121.8,77.13
33882.6633082756,112.6,76.65
33882.6633085071,103.4,75.32
33882.6633087386,95.71,73.87
33882.6633089701,93.30,72.79
33882.6633092015,94.99,71.70
33882.663309433,99.82,71.10
33882.6633096645,103.0,70.13
33882.663309896,103.0,69.65
33882.6633101275,100.8,68.93
33882.6633103589,97.16,68.08
33882.6633105904,93.78,67.11
33882.6633108219,91.36,66.03
33882.6633110534,89.67,64.82
33882.6633112849,89.19,63.62
33882.6633115163,88.46,62.65
33882.6633117478,88.46,61.93
33882.6633119793,87.26,61.20
33882.6633122108,86.29,60.36
33882.6633124423,85.32,59.51
33882.6633126737,84.36,59.15
33882.6633129052,83.15,58.55
33882.6633131367,82.42,58.06
33882.6633133682,81.21,57.10
33882.6633135996,80.49,56.49
33882.6633138311,80.01,55.89
33882.6633140626,79.28,55.17
33882.6633142941,78.32,54.32
33882.6633145256,77.35,53.60
33882.663314757,76.38,53.24
33882.6633149885,76.14,52.15
33882.66331522,75.42,51.67
33882.6633154515,74.45,51.06
33882.663315683,73.72,50.46
33882.6633159144,73.00,49.74
33882.6633161459,72.27,49.13
33882.6633163774,71.31,48.65
33882.6633166089,71.07,48.17
33882.6633168404,71.31,47.69
33882.6633170718,70.10,47.08
33882.6633173033,69.62,46.72
33882.6633175348,68.65,46.24
33882.6633177663,67.44,45.51
33882.6633179978,66.47,44.79
33882.6633182292,66.23,44.67
33882.6633184607,67.20,45.51
33882.6633186922,77.35,47.81
33882.6633189237,99.58,51.18
33882.6633191551,126.9,54.08
33882.6633193866,142.4,56.25
33882.6633196181,137.8,58.18
33882.6633198496,120.6,59.99
33882.6633200811,106.3,61.93
33882.6633203125,102.2,64.46
33882.663320544,108.8,67.11
33882.6633207755,119.6,69.17
33882.663321007,128.8,71.58
33882.6633212385,131.0,73.39
33882.6633214699,127.1,74.72
33882.6633217014,119.4,75.20
33882.6633219329,111.2,74.96
33882.6633221644,102.0,73.75
33882.6633223958,94.26,72.30
33882.6633226273,91.85,71.22
33882.6633228588,93.78,70.13
33882.6633230903,98.13,69.29
33882.6633233218,101.3,68.44
33882.6633235532,101.5,68.08
33882.6633237847,98.61,67.24
33882.6633240162,95.47,66.27
33882.6633242477,92.57,65.67
33882.6633244792,90.16,64.58
33882.6633247106,89.43,63.49
33882.6633249421,88.22,62.17
33882.6633251736,87.26,61.32
33882.6633254051,86.29,60.60
33882.6633256366,85.56,59.87
33882.663325868,84.36,59.15
33882.6633260995,84.11,58.55
33882.663326331,83.15,57.70
33882.6633265625,82.18,57.10
33882.663326794,81.21,56.37
33882.6633270254,80.25,55.77
33882.6633272569,79.04,55.17
33882.6633274884,78.32,54.20
33882.6633277199,77.11,53.60
33882.6633279513,76.38,53.12
33882.6633281828,76.14,52.15
33882.6633284143,75.17,51.55
33882.6633286458,73.97,50.94
33882.6633288773,74.21,50.46
33882.6633291087,73.24,49.98
33882.6633293402,73.24,49.25
33882.6633295717,72.03,48.53
33882.6633298032,72.03,48.05
33882.6633300347,71.07,47.56
33882.6633302661,70.10,46.84
33882.6633304976,69.13,46.36
33882.6633307291,67.44,45.51
33882.6633309606,66.96,45.03
33882.6633311921,66.72,45.03
33882.6633314235,69.62,46.48
33882.663331655,82.66,49.25
33882.6633318865,106.3,52.27
33882.663332118,130.3,54.93
33882.6633323494,140.7,56.98
33882.6633325809,132.2,58.91
33882.6633328124,114.8,60.60
33882.6633330439,103.0,63.01
33882.6633332754,101.8,65.18
33882.6633335068,110.0,67.84
33882.6633337383,121.3,69.77
33882.6633339698,127.4,71.34
33882.6633342013,127.6,73.03
33882.6633344328,121.1,73.87
33882.6633346642,112.1,73.75
33882.6633348957,101.8,72.67
33882.6633351272,93.54,71.46
33882.6633353587,88.95,70.13
33882.6633355902,90.64,69.05
33882.6633358216,94.75,68.08
33882.6633360531,98.61,67.11
33882.6633362846,99.82,66.75
33882.6633365161,97.41,65.91
33882.6633367476,94.26,65.43
33882.663336979,92.09,64.46
33882.6633372105,90.16,63.37
33882.663337442,88.22,62.41
33882.6633376735,86.77,61.32
33882.6633379049,86.05,60.48
33882.6633381364,84.84,59.63
33882.6633383679,84.11,58.91
33882.6633385994,83.87,58.06
33882.6633388309,82.91,57.46
33882.6633390623,81.94,56.98
33882.6633392938,80.97,56.13
33882.6633395253,80.73,55.89
33882.6633397568,78.56,54.81
33882.6633399883,78.07,54.32
33882.6633402197,76.87,53.48
33882.6633404512,75.90,53.00
33882.6633406827,75.90,52.39
33882.6633409142,74.93,51.67
33882.6633411456,74.21,50.82
33882.6633413771,73.97,50.34
33882.6633416086,72.76,49.74
33882.6633418401,72.27,48.77
33882.6633420716,72.03,48.41
33882.663342303,70.58,47.93
33882.6633425345,70.82,47.32
33882.663342766,70.10,46.84
33882.6633429975,70.10,46.48
33882.663343229,68.89,46.00
33882.6633434604,67.92,45.27
33882.6633436919,66.72,44.43
33882.6633439234,65.75,43.94
33882.6633441549,65.02,43.34
33882.6633443864,64.78,43.94
33882.6633446178,69.37,45.75
33882.6633448493,84.36,48.17
33882.6633450808,108.5,51.18
33882.6633453123,132.0,53.96
33882.6633455438,139.7,56.01
33882.6633457752,129.1,57.82
33882.6633460067,111.7,59.51
33882.6633462382,101.3,62.17
33882.6633464697,101.5,64.22
33882.6633467011,110.2,66.87
33882.6633469326,121.3,68.93
33882.6633471641,126.2,70.49
33882.6633473956,125.4,72.18
33882.6633476271,119.6,72.91
33882.6633478585,110.9,72.91
33882.66334809,100.5,71.94
